signal,target,mrate5,mrate10,mrate_avg,mrate_diff,red_v_rate3,red_v_rate5,red_v_rate10,rate_diff_5_10,rate_diff_3_10,rate_sum_5_10,rate_sum_3_10,ma10_20,ma5_10,ma5_20,ma_desc,ma_score
1.0,3,0.2,0.4,0.3,-0.2,0.0,18.256,48.3822,-30.1262,-48.3822,43.2223,29.4111,-0.4693,-2.3667,-2.8249,-1.4162,0.0
1.0,3,0.2,0.2,0.2,0.0,49.5979,32.8598,28.5691,4.2907,21.0287,60.4275,40.0347,1.131,-1.2492,-0.1323,-0.0614,2.5
1.0,1,0.6,0.7,0.65,-0.1,70.872,58.6935,72.0106,-13.3171,-1.1386,41.1568,23.6128,4.9869,-2.3436,2.5264,1.3022,2.0
1.0,2,0.6,0.6,0.6,0.0,65.2327,59.094,59.1069,-0.0129,6.1258,41.6311,26.6202,0.4537,-2.2823,-1.8389,-0.916,1.0
1.0,1,0.6,0.6,0.6,0.0,67.2672,53.6575,56.6385,-2.981,10.6287,40.8065,21.7967,-3.8328,-1.3069,-5.0896,-2.5615,1.0
1.0,1,0.2,0.5,0.35,-0.3,29.427,17.077,54.7573,-37.6803,-25.3303,44.0944,25.5888,-2.7633,-1.9801,-4.6887,-2.3626,0.0
1.0,1,0.8,0.5,0.65,0.3,69.8432,80.9688,53.3126,27.6562,16.5306,38.4582,24.27,-2.2829,-1.757,-3.9998,-2.0133,1.5
1.0,1,0.2,0.4,0.3,-0.2,29.017,17.0825,44.0089,-26.9264,-14.9919,42.9093,25.2609,-4.0359,-3.8717,-7.7514,-3.9278,0.0
1.0,3,0.6,0.4,0.5,0.2,53.11,60.519,37.7578,22.7612,15.3521,47.599,24.4356,-5.544,-2.2314,-7.6517,-3.8671,0.0
1.0,1,0.6,0.6,0.6,0.0,100.0,54.047,69.3078,-15.2609,30.6922,41.6675,22.52,3.2114,-0.2223,2.982,1.4934,3.5
1.0,1,0.8,0.7,0.75,0.1,75.91,84.8508,76.0038,8.847,-0.0938,36.3096,22.8336,2.6944,-1.2552,1.4054,0.714,4.5
1.0,2,0.4,0.5,0.45,-0.1,28.0433,38.1988,47.9403,-9.7414,-19.897,52.5912,30.2928,-0.6514,-0.6678,-1.3148,-0.6589,1.0
1.0,2,0.6,0.4,0.5,0.2,64.6805,63.5515,40.0017,23.5498,24.6788,42.3922,26.8568,-1.9499,-2.0537,-3.9636,-1.9951,0.5
1.0,3,0.2,0.3,0.25,-0.1,0.0,24.1007,32.1387,-8.0381,-32.1387,47.2386,27.3736,-3.157,-0.6765,-3.8121,-1.9132,0.0
1.0,1,0.4,0.2,0.3,0.2,44.9384,45.7289,19.4261,26.3028,25.5124,42.481,27.2248,0.6096,-1.2778,-0.676,-0.3354,2.0
1.0,3,0.4,0.5,0.45,-0.1,66.5758,33.0531,52.6675,-19.6144,13.9083,43.3111,21.5028,-0.4061,-0.4433,-0.8476,-0.4244,1.5
1.0,1,0.4,0.3,0.35,0.1,31.3065,29.6954,24.8954,4.7999,6.411,48.3998,25.7026,-1.9181,-4.8505,-6.6756,-3.3688,0.0
1.0,1,0.4,0.4,0.4,0.0,33.9427,37.7663,36.8032,0.9631,-2.8605,46.7587,27.4143,-11.1907,-5.4393,-16.0214,-8.2136,0.0
1.0,3,0.6,0.5,0.55,0.1,70.9554,62.9178,49.2703,13.6476,21.6852,45.7386,27.2846,-12.5065,-6.3465,-18.0593,-9.2942,0.0
1.0,2,0.4,0.3,0.35,0.1,19.6957,28.8849,26.6185,2.2664,-6.9228,54.2834,35.194,-4.3598,-4.5494,-8.7108,-4.4215,0.0
1.0,3,0.4,0.5,0.45,-0.1,63.9432,33.3298,44.9649,-11.6351,18.9783,46.5723,24.2754,-0.8376,-3.5153,-4.3235,-2.1716,1.0
1.0,3,0.6,0.4,0.5,0.2,63.3941,56.3845,30.94,25.4445,32.4541,35.3971,18.7722,-0.5725,-1.5436,-2.1073,-1.0566,3.0
1.0,2,0.6,0.5,0.55,0.1,60.3342,53.5575,38.2349,15.3226,22.0993,38.4801,17.6903,-0.5434,-5.1917,-5.7069,-2.8629,0.5
1.0,2,0.8,0.5,0.65,0.3,67.0275,79.6407,37.1217,42.5191,29.9059,32.2095,19.8882,-3.9089,-1.4211,-5.2745,-2.6558,1.5
1.0,3,0.6,0.4,0.5,0.2,64.9244,54.1709,33.617,20.5538,31.3073,32.8647,14.5886,-2.086,-2.9892,-5.0128,-2.5272,0.5
1.0,1,0.4,0.3,0.35,0.1,77.5985,44.9203,36.8704,8.0499,40.728,37.1046,21.4791,-1.5039,-4.8323,-6.2635,-3.156,0.5
1.0,1,0.0,0.2,0.1,-0.2,0.0,0.0,22.4409,-22.4409,-22.4409,56.5001,41.3352,-2.5816,-2.9959,-5.5002,-2.7759,0.0
1.0,3,0.0,0.1,0.05,-0.1,0.0,0.0,5.6471,-5.6471,-5.6471,56.2089,25.3568,-4.1419,-3.4433,-7.4426,-3.7688,0.0
1.0,1,0.6,0.4,0.5,0.2,44.399,68.534,38.2292,30.3048,6.1697,43.2214,24.46,-1.6801,-1.5935,-3.2468,-1.6323,0.0
1.0,2,0.4,0.4,0.4,0.0,45.7231,54.18,40.3099,13.8701,5.4132,37.853,19.7863,-2.5645,-0.8241,-3.3675,-1.6908,0.0
1.0,1,0.2,0.4,0.3,-0.2,34.0487,21.965,48.1444,-26.1794,-14.0958,41.3295,26.6619,-2.7124,-1.9099,-4.5705,-2.3025,0.0
1.0,3,0.6,0.6,0.6,0.0,44.7068,42.5909,58.5706,-15.9796,-13.8637,38.5295,28.2312,-2.5936,-2.577,-5.1037,-2.5741,0.0
1.0,3,1.0,0.7,0.85,0.3,100.0,100.0,75.7797,24.2203,24.2203,69.1618,55.6725,-3.493,-1.5012,-4.9417,-2.4883,0.0
1.0,2,0.4,0.5,0.45,-0.1,58.8002,37.4176,53.329,-15.9115,5.4712,43.1316,27.4468,-0.6708,-2.8676,-3.5192,-1.766,0.5
1.0,3,0.4,0.5,0.45,-0.1,70.4548,41.1299,57.1541,-16.0242,13.3007,38.1141,22.2501,-0.6363,-2.8347,-3.453,-1.7325,0.5
1.0,3,0.4,0.6,0.5,-0.2,79.7562,41.0653,61.1749,-20.1096,18.5813,59.4199,30.5944,-1.3583,-2.8549,-4.1744,-2.1001,0.0
1.0,1,0.4,0.3,0.35,0.1,35.276,37.2793,25.2878,11.9915,9.9882,42.4644,30.3858,-0.4869,-1.508,-1.9876,-0.9962,2.5
1.0,1,0.6,0.5,0.55,0.1,100.0,46.9229,45.9324,0.9905,54.0676,40.3569,18.9366,-1.8947,-1.9235,-3.7818,-1.903,0.0
1.0,2,0.4,0.6,0.5,-0.2,19.8368,33.2758,52.9524,-19.6766,-33.1156,38.4613,20.4507,-2.0068,-0.2459,-2.2478,-1.1255,0.0
1.0,2,0.6,0.5,0.55,0.1,66.5043,60.2367,49.1486,11.0881,17.3557,49.9084,37.8348,-2.0056,-2.2307,-4.1915,-2.1107,0.5
1.0,1,0.6,0.7,0.65,-0.1,47.5392,44.2339,70.0134,-25.7795,-22.4742,37.7926,15.9726,0.2836,-1.4404,-1.1608,-0.5791,0.5
1.0,1,0.4,0.5,0.45,-0.1,75.0072,52.1224,49.4525,2.6698,25.5546,34.0207,23.6409,-2.0876,-2.426,-4.463,-2.2484,0.5
1.0,1,0.4,0.5,0.45,-0.1,62.1248,29.4294,47.3561,-17.9267,14.7687,63.5328,30.0964,-4.7493,-3.3406,-7.9312,-4.0185,0.0
1.0,1,0.6,0.5,0.55,0.1,67.942,58.5734,48.2259,10.3475,19.7161,47.0647,30.3151,-5.0836,-4.5185,-9.3724,-4.7627,0.0
1.0,3,0.4,0.6,0.5,-0.2,23.7291,31.7964,48.9483,-17.1519,-25.2191,62.3242,45.7278,-6.8255,-3.4737,-10.0622,-5.1101,0.0
1.0,3,0.4,0.4,0.4,0.0,61.2999,44.4709,40.338,4.1329,20.962,43.5146,31.5682,-6.355,-0.4268,-6.7547,-3.3864,0.0
1.0,3,0.6,0.5,0.55,0.1,34.2253,59.2391,56.2195,3.0196,-21.9941,61.8284,38.3154,-0.0162,-0.0378,-0.0541,-0.027,1.0
1.0,3,0.4,0.6,0.5,-0.2,70.8902,38.1098,59.5655,-21.4557,11.3246,50.8231,27.322,-0.2124,-1.2041,-1.414,-0.7078,0.0
1.0,2,0.6,0.6,0.6,0.0,64.2418,58.0005,61.7141,-3.7136,2.5277,31.9786,21.0748,2.2462,-1.3962,0.8187,0.4198,2.0
1.0,2,0.6,0.5,0.55,0.1,71.2968,61.0816,44.6444,16.4372,26.6524,39.1456,18.8215,1.0188,-1.0187,-0.0103,-0.0017,1.0
1.0,3,0.4,0.4,0.4,0.0,35.2938,35.7664,36.4432,-0.6768,-1.1495,59.1936,32.6805,-1.1693,-1.6696,-2.8194,-1.4162,0.0
1.0,3,0.6,0.5,0.55,0.1,68.7705,51.6823,44.9644,6.7179,23.8061,50.1244,20.2187,-2.4173,-3.4179,-5.7527,-2.9039,0.5
1.0,3,0.6,0.6,0.6,0.0,64.0947,59.2912,57.5671,1.7241,6.5276,39.7832,25.8669,-3.6561,-1.9457,-5.5307,-2.789,1.5
1.0,1,0.6,0.5,0.55,0.1,62.1137,41.3536,45.1562,-3.8026,16.9575,56.6176,23.1952,0.0011,-5.4575,-5.4564,-2.7282,0.5
1.0,3,0.4,0.5,0.45,-0.1,53.8493,53.3997,48.9694,4.4303,4.88,43.8801,30.9118,-4.4369,-3.0855,-7.3855,-3.7384,1.5
1.0,1,0.4,0.3,0.35,0.1,52.9073,49.8583,39.7997,10.0586,13.1077,56.168,37.9323,-0.703,-2.1151,-2.8032,-1.4066,1.5
1.0,3,0.4,0.2,0.3,0.2,27.2298,33.7548,13.9305,19.8243,13.2993,41.2697,27.7819,-3.0841,-1.0415,-4.0935,-2.0575,0.0
1.0,3,0.4,0.5,0.45,-0.1,43.7721,41.8313,45.4445,-3.6132,-1.6724,62.3717,46.4323,-0.9178,-1.737,-2.6388,-1.3247,2.0
1.0,3,0.4,0.4,0.4,0.0,61.7586,42.1327,39.404,2.7287,22.3546,58.9061,40.1866,-1.3625,-0.9978,-2.3467,-1.1779,1.0
1.0,1,0.6,0.4,0.5,0.2,40.6647,66.1673,37.8885,28.2789,2.7762,40.1501,22.8934,-2.9371,-1.7088,-4.5957,-2.3146,1.5
1.0,1,0.4,0.5,0.45,-0.1,16.9261,26.4457,39.543,-13.0974,-22.6169,67.0272,50.2191,-3.226,-0.6665,-3.871,-1.9427,0.0
1.0,1,0.4,0.4,0.4,0.0,36.5766,35.3463,33.2399,2.1064,3.3367,53.7726,32.3579,-3.2308,-3.4643,-6.5833,-3.3289,0.5
1.0,3,0.2,0.3,0.25,-0.1,28.3432,19.0036,22.5451,-3.5415,5.7981,52.412,35.1412,-3.55,-4.1294,-7.5328,-3.8152,0.0
1.0,2,0.6,0.4,0.5,0.2,68.3181,61.3703,38.9799,22.3904,29.3382,55.1902,37.234,-4.8124,-2.6935,-7.3762,-3.7313,0.5
1.0,1,0.6,0.4,0.5,0.2,62.1895,57.6346,31.2003,26.4342,30.9892,41.6124,24.6435,0.0185,-2.3418,-2.3237,-1.1617,1.0
1.0,1,0.6,0.6,0.6,0.0,54.9648,57.2224,57.3984,-0.176,-2.4335,57.3023,37.6789,-2.998,-1.2197,-4.1811,-2.1028,0.0
1.0,2,0.4,0.6,0.5,-0.2,31.5795,33.53,55.4233,-21.8933,-23.8438,56.4314,31.5903,-3.8074,-3.5153,-7.1888,-3.639,0.0
1.0,3,0.4,0.5,0.45,-0.1,34.2188,35.2588,48.2678,-13.009,-14.0489,42.2095,27.4311,0.9729,-2.4902,-1.5415,-0.7627,1.0
1.0,3,0.4,0.4,0.4,0.0,56.2242,37.8441,40.6559,-2.8118,15.5682,40.1758,27.0421,-1.3631,-3.9561,-5.2652,-2.6506,0.5
1.0,3,0.4,0.5,0.45,-0.1,31.184,36.9168,44.8607,-7.9438,-13.6766,33.1293,25.3315,-0.029,-2.0667,-2.0951,-1.0477,1.5
1.0,1,0.6,0.6,0.6,0.0,100.0,44.9448,54.3636,-9.4188,45.6364,33.8037,15.193,1.6259,-2.7835,-1.2029,-0.5864,2.0
1.0,2,0.4,0.5,0.45,-0.1,50.1141,31.4035,35.8281,-4.4247,14.286,67.3247,42.1883,-3.9748,-4.1002,-7.912,-4.0103,0.5
1.0,3,0.2,0.4,0.3,-0.2,0.0,13.5347,29.737,-16.2022,-29.737,57.8512,27.8302,-0.1498,-2.653,-2.7988,-1.4007,0.0
1.0,3,0.2,0.3,0.25,-0.1,25.6674,18.095,22.3838,-4.2889,3.2836,45.613,32.1562,-1.5771,-3.2479,-4.7739,-2.404,0.0
1.0,2,0.4,0.3,0.35,0.1,74.3159,42.3169,28.415,13.9019,45.9009,51.0156,29.0493,-2.6093,-3.1014,-5.6298,-2.8419,1.0
1.0,1,0.6,0.4,0.5,0.2,59.6701,57.0207,42.3409,14.6798,17.3292,52.7892,32.3392,-1.2244,-1.8328,-3.0347,-1.5248,2.0
1.0,2,0.4,0.5,0.45,-0.1,26.7884,37.3568,46.1714,-8.8146,-19.3829,57.9508,33.9902,-2.5589,-1.446,-3.9679,-1.9963,0.0
1.0,2,0.4,0.5,0.45,-0.1,61.5215,31.1578,43.5262,-12.3683,17.9953,52.1772,26.4254,-3.1569,-2.6469,-5.7203,-2.888,0.0
1.0,2,0.6,0.6,0.6,0.0,64.6539,61.375,51.4821,9.8929,13.1718,35.314,18.4196,-3.6423,-0.0321,-3.6732,-1.837,1.0
1.0,3,0.6,0.6,0.6,0.0,45.6674,45.4202,50.257,-4.8368,-4.5897,69.6842,59.6994,-1.9223,-0.7304,-2.6387,-1.324,0.0
1.0,1,0.4,0.5,0.45,-0.1,53.4977,28.2698,54.4077,-26.1379,-0.91,34.0269,17.9808,0.6594,-1.4829,-0.8333,-0.4134,1.5
1.0,2,0.2,0.3,0.25,-0.1,40.6549,21.053,23.9738,-2.9208,16.6811,59.5282,30.8266,-3.2073,-5.3346,-8.3707,-4.2424,0.5
1.0,2,0.4,0.3,0.35,0.1,26.4874,47.7844,30.6903,17.0942,-4.2028,36.052,16.9281,-5.8116,0.5356,-5.3071,-2.6432,1.0
1.0,3,0.6,0.5,0.55,0.1,68.3017,62.912,52.118,10.794,16.1837,51.9531,36.1983,-0.0964,-1.2985,-1.3936,-0.6972,1.5
1.0,3,0.6,0.7,0.65,-0.1,60.3083,56.7541,65.555,-8.8009,-5.2467,43.0538,32.9476,-0.3692,-2.6265,-2.9859,-1.4962,0.5
1.0,3,0.6,0.6,0.6,0.0,46.919,76.3662,66.9266,9.4396,-20.0076,38.9398,17.3376,-2.0329,-0.0084,-2.0412,-1.0206,2.0
1.0,1,0.4,0.4,0.4,0.0,20.0479,35.557,31.6954,3.8616,-11.6475,44.9112,26.5832,1.7769,-1.2216,0.5336,0.274,3.0
1.0,2,0.4,0.4,0.4,0.0,30.2457,32.899,31.8477,1.0513,-1.6021,47.3172,35.1225,0.0725,-0.8187,-0.7467,-0.3732,1.0
1.0,1,0.6,0.5,0.55,0.1,64.3109,57.8458,45.6201,12.2257,18.6908,50.993,29.9103,-1.167,-0.2731,-1.4369,-0.7195,3.0
1.0,2,0.4,0.4,0.4,0.0,26.059,40.439,37.8756,2.5635,-11.8166,49.0774,28.6221,-0.8117,-0.536,-1.3434,-0.6731,0.0
1.0,3,0.6,0.4,0.5,0.2,63.8434,58.9588,38.8642,20.0946,24.9793,44.4476,29.109,-1.3666,-1.9084,-3.2488,-1.6331,0.5
1.0,2,0.6,0.4,0.5,0.2,47.6121,69.3988,38.3713,31.0275,9.2408,40.7218,23.7867,-0.4621,-1.9332,-2.3863,-1.1961,1.5
1.0,2,0.6,0.5,0.55,0.1,25.3165,68.6001,53.3346,15.2655,-28.0181,44.3672,18.6538,-1.6367,0.3144,-1.3274,-0.662,1.0
1.0,3,0.2,0.4,0.3,-0.2,35.2062,20.5724,37.4054,-16.833,-2.1992,53.9148,31.5046,-0.4783,-1.4642,-1.9355,-0.9701,0.0
1.0,3,0.4,0.4,0.4,0.0,24.1105,31.8281,42.4658,-10.6377,-18.3553,45.7514,31.8794,-2.3085,-3.7403,-5.9625,-3.01,0.0
1.0,3,0.2,0.2,0.2,0.0,41.5191,24.1031,18.7568,5.3463,22.7624,43.9376,25.5071,-2.3117,-3.834,-6.0571,-3.0581,0.5
1.0,1,0.2,0.3,0.25,-0.1,0.0,19.5612,31.7318,-12.1706,-31.7318,41.7115,23.0481,-4.169,-7.2349,-11.1023,-5.6517,0.0
1.0,1,0.4,0.3,0.35,0.1,38.6251,42.936,31.9547,10.9813,6.6704,53.0206,34.3971,-11.4998,-8.2878,-18.8345,-9.7349,0.0
1.0,3,0.6,0.3,0.45,0.3,63.7937,56.1592,22.6877,33.4715,41.106,40.3989,21.1568,-0.2112,-4.5048,-4.7065,-2.3564,2.0
1.0,3,0.6,0.5,0.55,0.1,62.4752,54.8747,40.3885,14.4862,22.0867,36.8493,18.2086,-6.2063,-2.1227,-8.1973,-4.1425,0.5
1.0,3,0.4,0.5,0.45,-0.1,36.3328,40.3549,45.9122,-5.5573,-9.5795,48.228,33.1359,-5.6744,-11.0769,-16.1227,-8.2709,0.0
1.0,1,0.2,0.5,0.35,-0.3,27.8964,17.6933,51.4959,-33.8026,-23.5994,43.0351,27.2949,-3.6496,-5.2138,-8.6731,-4.4,0.0
1.0,1,0.4,0.4,0.4,0.0,58.6208,29.0321,33.9067,-4.8746,24.7141,45.6158,22.5914,-4.1003,-6.705,-10.5304,-5.3568,0.5
1.0,2,0.4,0.6,0.5,-0.2,72.0983,36.2119,58.8794,-22.6674,13.219,46.6051,23.4078,-0.5316,-2.7739,-3.2908,-1.6503,0.5
1.0,3,0.2,0.4,0.3,-0.2,38.8458,23.5777,49.3444,-25.7667,-10.4986,40.1716,24.3824,-1.7014,-1.8378,-3.508,-1.7644,1.5
1.0,1,0.4,0.4,0.4,0.0,44.9211,47.7401,48.5548,-0.8147,-3.6337,35.348,23.5466,1.0255,-3.4806,-2.4908,-1.2335,0.0
1.0,1,0.4,0.4,0.4,0.0,29.9568,39.4003,45.8247,-6.4244,-15.8679,52.3742,27.1401,-7.7943,-4.7801,-12.2018,-6.2251,0.0
1.0,3,0.4,0.5,0.45,-0.1,67.5567,37.5583,56.0569,-18.4986,11.4998,44.6283,24.8112,-9.0639,-4.5244,-13.1782,-6.7258,0.0
1.0,2,0.4,0.3,0.35,0.1,0.0,43.6909,29.0799,14.611,-29.0799,45.086,25.3875,-8.165,-0.7035,-8.8111,-4.4247,1.0
1.0,2,0.2,0.4,0.3,-0.2,22.9426,16.7822,37.2736,-20.4914,-14.331,51.3082,37.5314,-5.4671,-0.9001,-6.318,-3.1754,0.0
1.0,3,0.6,0.5,0.55,0.1,74.534,67.0777,50.546,16.5317,23.9879,37.8972,24.5042,0.7059,-1.1868,-0.4893,-0.2419,3.0
1.0,2,0.4,0.4,0.4,0.0,30.4236,36.2943,41.4269,-5.1326,-11.0033,51.4133,33.2509,1.3581,-1.941,-0.6093,-0.2958,1.0
1.0,1,0.4,0.4,0.4,0.0,70.7979,39.4188,38.2802,1.1386,32.5178,54.2482,30.2042,-0.1889,-2.8578,-3.0413,-1.5224,1.5
1.0,2,0.6,0.6,0.6,0.0,72.5042,57.3347,61.4755,-4.1409,11.0287,51.1398,27.5029,-2.3761,-0.8997,-3.2545,-1.6344,0.5
1.0,3,0.6,0.6,0.6,0.0,65.525,61.3019,59.2725,2.0294,6.2526,48.8456,31.1517,-1.703,-0.6558,-2.3476,-1.1775,2.0
1.0,2,0.6,0.6,0.6,0.0,71.0784,57.0065,60.1468,-3.1402,10.9316,33.2631,17.3226,4.5438,-1.7549,2.7091,1.3812,3.0
1.0,1,0.6,0.6,0.6,0.0,74.6186,68.1944,60.1672,8.0272,14.4514,45.5899,31.4624,1.7955,-0.8822,0.8974,0.454,3.5
1.0,2,0.4,0.4,0.4,0.0,63.6994,41.5725,41.6073,-0.0348,22.0921,46.0325,30.0424,-1.3361,-1.9538,-3.2638,-1.6406,0.5
1.0,3,0.6,0.4,0.5,0.2,58.4103,61.9936,34.039,27.9546,24.3713,42.9373,25.2104,-1.9221,-2.1025,-3.9842,-2.0056,1.5
1.0,1,0.4,0.4,0.4,0.0,68.3594,38.4803,40.7129,-2.2325,27.6465,57.1253,32.1566,-0.6857,-0.3893,-1.0722,-0.537,0.5
1.0,1,0.4,0.3,0.35,0.1,39.8565,37.7471,25.7551,11.992,14.1015,42.2993,24.5711,-2.0291,-1.7773,-3.7704,-1.8972,0.5
1.0,2,0.4,0.3,0.35,0.1,24.9824,35.8339,22.6421,13.1917,2.3402,46.8543,30.0451,-3.0154,-0.8555,-3.8451,-1.9312,0.0
1.0,2,0.4,0.3,0.35,0.1,37.9565,35.4508,29.039,6.4118,8.9175,51.2391,24.6931,-2.8316,-1.5145,-4.3032,-2.1659,0.5
1.0,2,0.4,0.3,0.35,0.1,37.7726,43.7477,32.2085,11.5391,5.5641,53.5183,32.175,-0.2867,-0.4895,-0.7747,-0.3878,0.5
1.0,2,0.2,0.3,0.25,-0.1,23.2815,16.8275,27.1591,-10.3317,-3.8776,60.9006,44.0178,-0.362,-0.2321,-0.5932,-0.2969,3.5
1.0,2,0.6,0.4,0.5,0.2,100.0,52.4948,31.7048,20.79,68.2952,44.9501,23.5965,-0.2696,-1.6933,-1.9584,-0.9807,1.5
1.0,2,0.4,0.5,0.45,-0.1,36.7496,47.7788,50.6363,-2.8575,-13.8867,39.4093,22.2702,-1.5946,-0.0153,-1.6096,-0.8049,1.0
1.0,2,0.4,0.4,0.4,0.0,80.4005,54.3034,52.6229,1.6805,27.7776,44.3396,29.9474,-1.149,-0.6803,-1.8214,-0.9133,0.5
1.0,2,0.0,0.3,0.15,-0.3,0.0,0.0,31.2345,-31.2345,-31.2345,50.3212,36.1303,-1.4386,-1.4401,-2.858,-1.4359,0.0
1.0,2,0.2,0.2,0.2,0.0,22.3834,13.0036,14.7788,-1.7752,7.6045,61.0082,35.4426,-2.9423,-4.2686,-7.0853,-3.5845,0.0
1.0,2,0.4,0.5,0.45,-0.1,66.8827,40.0343,48.0522,-8.0179,18.8305,45.5252,27.2502,0.7421,-0.3652,0.3741,0.188,2.0
1.0,1,0.4,0.4,0.4,0.0,46.8885,41.9437,43.5186,-1.5749,3.3699,44.6481,22.6119,-0.2199,-0.5913,-0.8099,-0.4054,0.5
1.0,3,0.4,0.3,0.35,0.1,23.905,32.8759,26.6549,6.2211,-2.7499,57.3807,36.3866,-0.8218,-0.4015,-1.22,-0.6111,0.0
1.0,2,0.4,0.4,0.4,0.0,49.8588,49.6741,47.9852,1.6888,1.8735,66.9933,52.4567,-0.8249,-0.541,-1.3615,-0.6822,3.5
1.0,2,0.2,0.3,0.25,-0.1,59.3757,42.1217,41.2832,0.8385,18.0925,60.997,43.2719,-0.8361,-1.3156,-2.1407,-1.074,1.0
1.0,3,0.0,0.2,0.1,-0.2,0.0,0.0,12.2766,-12.2766,-12.2766,58.9277,48.4033,-1.26,-2.0911,-3.3248,-1.6712,0.0
1.0,1,0.6,0.5,0.55,0.1,26.5735,48.2418,43.9688,4.273,-17.3952,52.6544,37.1161,0.2851,-2.1955,-1.9167,-0.9563,0.0
1.0,2,0.4,0.4,0.4,0.0,35.892,39.2304,34.4417,4.7886,1.4502,43.2879,25.6686,-2.8348,-0.8031,-3.6152,-1.8152,0.0
1.0,2,0.6,0.5,0.55,0.1,59.7911,46.8335,49.5386,-2.7051,10.2525,35.9197,16.8009,0.5156,-0.9933,-0.4829,-0.2397,1.0
1.0,2,0.4,0.5,0.45,-0.1,64.0043,34.5161,46.3037,-11.7877,17.7005,48.4458,26.1257,0.4175,-0.7197,-0.3051,-0.1516,1.5
1.0,2,0.4,0.6,0.5,-0.2,33.0845,38.4343,64.8988,-26.4645,-31.8143,39.5872,23.8259,-0.2645,-0.5786,-0.8415,-0.4213,0.0
1.0,2,0.4,0.4,0.4,0.0,35.8612,44.187,40.9967,3.1903,-5.1355,42.0407,24.822,-0.5144,-0.6948,-1.2056,-0.604,0.5
1.0,2,0.6,0.5,0.55,0.1,100.0,49.8191,40.868,8.9511,59.132,46.3799,23.1061,-0.1053,-0.9734,-1.0777,-0.5392,0.5
1.0,3,0.2,0.3,0.25,-0.1,34.3412,19.0977,28.5894,-9.4917,5.7518,40.4742,22.5084,-1.8087,-1.0303,-2.8204,-1.4164,1.0
1.0,1,0.2,0.4,0.3,-0.2,41.6354,21.6572,55.1581,-33.5009,-13.5227,29.9137,15.56,1.5364,-2.244,-0.7421,-0.3596,3.0
1.0,3,0.2,0.1,0.15,0.1,0.0,17.8215,8.322,9.4995,-8.322,46.6965,34.0754,-0.5198,-1.8739,-2.384,-1.1952,0.0
1.0,2,0.4,0.5,0.45,-0.1,62.8776,31.9047,57.3879,-25.4832,5.4897,34.3412,17.425,-0.8249,-1.862,-2.6716,-1.3409,0.5
1.0,3,0.2,0.4,0.3,-0.2,35.5119,23.4445,43.8897,-20.4452,-8.3778,52.9614,34.9645,-2.1478,-3.1618,-5.2417,-2.6435,0.0
1.0,2,0.4,0.4,0.4,0.0,63.9747,39.9512,41.5681,-1.6169,22.4066,59.5273,37.1738,-2.4818,-3.265,-5.6658,-2.8599,0.5
1.0,3,0.6,0.4,0.5,0.2,63.6555,53.4122,32.9998,20.4123,30.6557,44.8731,20.9883,-1.9933,-2.3959,-4.3414,-2.1866,0.0
1.0,3,0.4,0.3,0.35,0.1,26.8111,34.8321,24.8567,9.9754,1.9544,39.7787,24.6102,-2.5275,-1.7026,-4.187,-2.1078,0.0
1.0,1,0.4,0.5,0.45,-0.1,61.7949,35.4863,53.7761,-18.2898,8.0188,51.0701,29.3275,2.1909,-1.0652,1.1024,0.559,3.0
1.0,2,0.2,0.3,0.25,-0.1,12.4977,8.1999,26.8176,-18.6177,-14.3198,31.7694,20.8442,-0.7908,-1.3581,-2.1382,-1.0727,0.0
1.0,1,0.6,0.5,0.55,0.1,58.5526,37.3029,41.749,-4.4461,16.8036,47.536,17.6428,-1.9612,-1.197,-3.1347,-1.5752,0.0
1.0,1,0.4,0.5,0.45,-0.1,37.2189,31.4066,34.2247,-2.818,2.9942,54.9638,35.5617,-2.8596,-1.8916,-4.6971,-2.3666,0.0
1.0,3,0.4,0.3,0.35,0.1,28.8209,28.7248,25.4307,3.2941,3.3902,43.7909,28.6581,-3.4855,-1.1554,-4.6006,-2.3137,0.5
1.0,1,0.2,0.2,0.2,0.0,36.1248,29.8889,24.1563,5.7326,11.9685,56.6945,46.9079,-1.6283,-2.6516,-4.2367,-2.1327,1.5
1.0,1,0.4,0.3,0.35,0.1,74.5581,47.0666,39.7843,7.2824,34.7738,71.1188,44.8955,-2.5829,-2.1116,-4.6399,-2.3382,0.5
1.0,1,0.2,0.3,0.25,-0.1,62.4524,52.4018,50.5877,1.8142,11.8647,47.9998,40.2751,-4.8426,-4.6683,-9.2848,-4.7178,0.5
1.0,2,0.4,0.2,0.3,0.2,29.2007,34.1055,28.6073,5.4982,0.5934,83.879,53.6368,-7.5424,-4.836,-12.0136,-6.1284,0.0
1.0,1,0.6,0.4,0.5,0.2,72.879,62.7122,49.728,12.9842,23.1509,66.784,44.4413,-9.0186,-5.3407,-13.8776,-7.0994,0.5
1.0,2,0.2,0.3,0.25,-0.1,0.0,24.6354,35.7106,-11.0752,-35.7106,45.627,23.1387,-9.7546,-1.946,-11.5107,-5.8186,0.0
1.0,1,0.2,0.4,0.3,-0.2,37.9825,22.1984,47.5051,-25.3067,-9.5226,37.0385,21.6467,-8.1735,-3.1946,-11.1069,-5.6405,0.5
